feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
-1.7459774,0.30042562,1.0504191,-2.047397,1.0,-0.22485305,-0.087084725,-0.20412977,0.54462457,0.93895715
-1.23295,-1.1749618,1.1340282,1.6006514,1.0,-0.92879206,1.8798746,3.117681,0.4494335,-1.5297741
0.7514012,-0.3931392,1.2562318,-0.784611,0.0,2.935658,0.5207561,-0.012043553,0.9210258,-1.4942635
-0.36177143,1.5938388,1.4616652,1.1797227,0.0,-1.073328,-0.32780647,-1.1207676,-0.4797189,0.18087111
-1.6395,-0.8499106,-0.22724305,-0.36368236,0.5,-0.42884794,-1.4260181,-0.057397462,-0.4326375,-0.49154443
1.4386643,0.5195753,-0.6171487,0.19755584,0.0,0.41583684,0.3938732,-0.05080079,2.1857307,-0.6270486
0.41260955,-0.61952335,0.29862076,0.47817495,0.5,0.600213,0.82932377,0.16064994,-0.24657105,-1.7680568
0.8772381,0.92064816,-0.43524948,0.33786538,1.0,0.95793205,-0.6316515,0.662263,0.7351321,0.019545846
1.7096976,-1.2871386,0.36426237,2.4425087,1.0,1.8076085,0.29120275,-1.0391111,0.006381541,-0.052755106
-0.24561428,1.5952431,0.7277148,0.33786538,0.5,0.50615764,-0.36357328,1.687548,-1.8482585,0.653479
-1.6782191,-0.17769256,0.66796625,0.47817495,1.0,-1.0560308,-0.1840324,0.24511428,-2.044629,0.068906136
-0.57472616,-0.9257813,-0.4234935,-0.92492056,0.0,-0.25694513,-2.487822,0.72679406,-0.5789842,-0.13260408
1.6129,-1.484269,-1.1457705,0.33786538,1.0,0.30783236,-0.2217814,-0.6281494,1.0561012,1.1770006
-0.16817619,-1.1535435,-0.22882845,0.057246294,0.0,2.068226,0.9693693,1.2863821,0.78829163,-1.3124673
-0.88447857,0.04901085,-1.2301588,0.47817495,0.5,-1.3978055,-0.63140255,-0.25705242,0.91407716,0.53638923
-0.43920952,-0.5789369,1.3693752,-0.08306325,0.5,1.2025765,0.05252637,0.27755252,-0.9870462,-1.6711471
0.044778578,1.1110218,-0.52321583,-0.92492056,1.0,0.17991437,-0.7559507,-0.93310606,1.6158725,-0.83836186
1.3031477,-0.2563773,-1.1888947,-0.2233728,1.0,0.83783054,0.36044168,-0.9969316,-0.9648933,-1.2126571
-0.032659516,-0.8822721,-1.6375499,-0.2233728,0.0,-0.101994716,-0.2165232,0.6882053,0.2128244,0.78194255
-1.4846238,0.3835497,0.5198799,0.057246294,0.0,-0.8424326,-0.9392415,-0.44360682,-0.01035229,-0.065410234
0.3738905,0.69150025,0.4888592,1.1797227,1.0,0.7508728,1.3325515,-0.85382307,-0.17387383,-0.013503244
1.7000179,-1.1628748,-0.5415544,0.057246294,1.0,0.65443105,0.928932,-0.64318335,1.3385922,-1.106733
-1.358787,-1.1608914,-1.4766607,-1.7667779,0.5,0.972057,-0.60490674,0.6989531,-0.70511055,-0.2996935
0.45132858,-1.6107903,-0.30151233,0.19755584,0.5,-0.013304635,0.4977883,-0.62903786,-1.3496052,-0.7634653
0.10285715,0.7932825,-0.6437502,0.19755584,0.5,-0.59982204,0.537412,-0.117654935,0.019995486,0.383455
-0.35209167,0.54385847,0.62872344,-2.1877065,1.0,-1.558787,0.64230126,0.01502775,-0.39982674,-0.99109113
0.18997501,-0.106087744,0.3806249,-2.328016,1.0,0.81937325,-1.694256,-1.9173489,3.377383,1.3297944
0.2964524,1.1635438,-0.4581277,0.19755584,1.0,0.4238895,1.0066066,-1.4711264,0.6765075,-1.6755805
0.3738905,1.0312679,-0.96829927,1.1797227,0.5,-0.96578264,-0.569699,0.3362779,-0.40934056,-0.8065198
0.56748575,0.27432626,1.7099701,-1.7667779,1.0,-0.5385737,-0.35782793,-0.7370294,-1.0561116,1.6772006
-1.3103881,1.2463473,-0.14720066,-1.2055396,0.0,-0.46675882,2.6378818,1.0567249,-1.8802884,-0.43513876
-1.4168655,-1.0295717,0.66751146,0.057246294,1.0,-1.4829844,0.3018734,0.9668071,-1.0252191,-1.3148787
0.69332266,-1.3522592,-1.2372572,-1.2055396,1.0,-0.8176824,-0.38632247,0.71916866,0.11494177,0.21907157
-0.9619167,-0.8100008,-0.037349198,0.19755584,1.0,-1.1338303,-2.2052944,1.8197718,1.4273287,-0.47539225
0.7223619,-1.5406487,-1.6302853,0.47817495,1.0,-0.412479,1.3897642,-0.08308933,1.1216892,-0.83587027
0.15125597,0.08816278,0.03173526,0.057246294,1.0,-0.73869747,-1.3452097,0.6488819,0.22909483,-1.0958709
1.1773107,1.4811246,1.6264426,-1.0652301,0.0,-1.6270049,-1.003439,-0.58440095,-0.32316765,2.7683735
-1.6588595,-1.6016097,-0.38992113,2.4425087,0.0,2.0225902,-0.3313523,2.45237,0.26881236,-0.2515519
1.2644286,-1.3172482,-1.5904342,0.758794,1.0,1.2525407,1.4164118,1.9836336,-0.518638,-1.9255674
1.0127548,-0.18315712,-1.6183951,-0.2233728,0.5,-0.7790194,0.77324,0.011880434,1.718364,1.4937098
0.5868452,1.4717429,-0.37677553,-1.4861587,1.0,0.2724214,-0.15783751,0.38658622,-0.18919018,0.61107093
0.6739631,-0.6505614,-1.1695411,1.0394131,1.0,0.4174651,0.30829206,1.3592976,-0.08633786,-0.76646644
-1.7072583,0.005929978,-1.6448379,0.19755584,1.0,1.1910858,-0.60038567,-0.1471395,-2.2158225,-0.9331191
-0.6037655,-1.5939504,0.9037791,1.7409608,0.5,-0.818605,0.13965368,-0.6566241,-0.19543485,0.6734728
1.0417941,-1.2271183,-0.13147698,-0.6443015,0.5,1.0921068,0.07333674,0.87398976,0.83648413,-0.24691832
-1.1264726,1.6529942,-0.72016305,-0.784611,0.5,-0.5479053,0.9687699,0.07843924,-1.0677226,-1.9259778
-0.3424119,1.5790871,1.4041034,1.1797227,0.0,-1.3358624,0.9671781,0.18299446,-0.7507203,1.7872399
0.41260955,-1.7198104,-1.32216,-0.2233728,0.5,0.72413653,0.49397737,-0.8342714,0.792711,-0.43399045
0.55780596,1.5333685,1.5982788,1.0394131,0.0,1.2907584,-0.36234754,-1.7176721,-1.4766573,1.4955717
-0.04233928,0.45904928,-0.6341894,0.758794,0.0,2.587909,0.7418223,0.23614241,1.057801,1.278435
0.8288393,1.2451346,1.3634864,0.33786538,0.5,-1.1997253,-0.09196847,0.90496206,-0.5321439,-1.0010096
1.5451417,-0.17442757,0.37076104,-1.9070873,0.5,0.6989197,-1.0819144,-0.22580674,-0.38856822,1.0331899
0.97403574,0.034656722,1.1489298,-1.2055396,0.5,-0.40980124,-0.4032878,1.4364295,-1.1238784,-0.6514425
-1.1458322,-0.057246678,1.6959803,0.19755584,0.0,0.7833587,0.084526986,-0.7039163,0.37804627,-1.8667005
0.3448512,0.55437076,-0.72308195,-1.2055396,1.0,-1.4704895,0.9102158,-1.0547044,2.459872,-0.42459816
1.5548215,-1.2569813,1.6164203,-0.2233728,0.5,-1.2627698,-0.18352817,-0.06723031,0.78149724,0.39763752
1.2934679,-1.633802,-0.371576,-0.36368236,0.5,-0.7758748,-1.2091987,-0.08259258,-0.8642853,-0.46273664
0.9837155,-0.6788241,-0.38538215,0.057246294,0.5,0.07896405,0.056741685,0.76996875,1.1356206,-0.30704835
-0.04233928,0.6842974,-0.5423092,-0.36368236,0.0,-0.6410813,0.11345604,-0.77496284,-0.31667954,1.143566
-0.80704045,-1.0432724,0.1567645,0.19755584,0.0,0.65905434,0.18583763,1.3680942,1.374485,0.10649398
-0.73928213,0.57693714,-1.1899891,-0.08306325,1.0,1.0268946,0.9198715,1.9669169,0.8066764,-0.8432983
-0.7973607,1.5955557,0.19955277,0.19755584,0.5,0.59957755,1.0189233,-0.039144028,-2.9431415,0.7020303
1.2547488,-1.4141669,0.15779807,0.758794,0.0,1.6187876,-0.59421086,1.2497104,-1.0040796,0.19767557
-1.6975785,0.5740844,0.9235605,-0.36368236,1.0,0.41582662,-0.61614347,-1.0564971,0.94438523,-2.5216048
0.15125597,-0.21218479,1.1730735,0.19755584,0.5,-1.2168967,-1.0401987,1.0752215,0.15165727,0.42835292
1.6419393,1.245904,-0.19435818,0.6184845,0.0,1.3633765,0.69881564,1.0472764,-1.0237559,0.39182872
-0.4682488,-1.1281471,-0.67464626,1.0394131,0.5,-0.60515624,1.4488201,0.8634373,-0.6335895,0.02012113
1.7096976,0.64288056,-0.82417834,0.33786538,0.5,0.9104185,-0.31508192,-0.0155630885,-1.9062366,0.89170057
0.7514012,1.14274,-1.0492191,-1.2055396,0.0,1.5737342,-0.24143057,-2.954249,-0.08837329,-0.67239356
-1.5330226,1.5086397,-1.525571,-0.2233728,0.0,0.45668802,1.4667826,-0.64172715,2.2106898,0.33649978
-1.2426298,0.61066073,-0.5351423,0.057246294,0.0,-1.4961588,0.50555784,-0.625916,0.80493337,-1.5669594
-0.15849642,-0.028633438,-0.78622776,-0.6443015,0.5,-0.9182122,0.4362357,-0.9782549,2.190417,0.4070904
0.19965477,0.38596243,1.6347888,2.02158,0.5,1.3227445,-1.1909165,0.122243,0.8823971,1.9530597
-0.9522369,1.2485245,0.21345402,-0.08306325,1.0,-0.16912268,0.67872804,-0.41896343,1.0274793,-0.99485636
-0.35209167,0.22366801,-0.51834863,0.47817495,0.5,0.079573534,-0.92913634,-0.824612,1.9740787,-0.7598021
-0.93287736,-1.6323816,0.29260048,-0.2233728,0.0,0.7588244,-1.1340202,-1.0588001,0.37726325,-0.7100154
-1.0006357,1.4616889,-1.2419739,1.6006514,0.5,0.69632286,-0.34677157,-0.715513,-0.18722732,0.12999822
-1.7459774,0.6322326,-0.1818304,0.33786538,1.0,0.2787998,-0.5857927,1.1214992,1.0326575,-1.0630363
-1.2619892,0.5875224,0.45175993,0.33786538,1.0,-0.20866837,-0.2215997,-0.66102505,1.4538403,0.4212474
-0.08105832,-0.99578506,-0.02584476,-0.2233728,0.0,-0.31266844,-1.4409816,-0.5149387,-0.47996464,0.84683996
0.22869405,0.526958,-0.328812,1.7409608,0.0,0.85789883,0.9588163,-0.4566976,-0.72156906,0.53434724
0.761081,-0.38357806,1.7301835,-1.0652301,1.0,0.55356956,1.1276863,0.33899352,0.13885604,-1.7684155
1.0321143,0.5006662,1.3353562,-0.92492056,1.0,-0.2573,-1.9473425,0.45624948,0.83149886,0.9951677
-1.4265453,-1.3705598,0.44192395,-0.5039919,1.0,1.0821123,0.9784578,-3.0446565,0.79809105,0.93736744
1.6129,0.5233843,0.2540328,0.33786538,0.0,-0.12903412,-0.81052864,1.0216352,-1.4241676,0.8301614
-0.8360798,1.696915,0.4323762,0.33786538,1.0,-0.85166216,0.85697556,1.436368,1.9116061,0.37284225
-1.0587143,-1.57114,-1.0259598,-1.6264683,1.0,-0.7589707,-0.068446495,-1.0501865,-0.64116496,0.22018932
-1.3781464,1.6205063,-0.3519071,0.057246294,0.0,-0.9787408,0.028775563,-0.97229826,-0.26506498,1.0323894
-0.2649738,-0.3387642,-1.5888222,-0.6443015,0.5,-0.27241,-0.18509765,-0.4502534,-0.90265435,1.9235135
0.66428334,1.2548753,-0.072277285,1.0394131,0.5,1.2337242,1.2121292,-0.75600404,2.6983287,-0.9530405
-0.1875357,0.95126843,0.16238774,0.47817495,1.0,-0.8050952,-1.239588,0.22392687,0.24207067,1.0781254
-0.6134452,0.21132183,-0.9340197,1.4603418,0.5,0.18847576,0.60784036,-1.9465253,-0.8509751,-0.0862171
0.7514012,0.8003161,1.6264824,0.19755584,0.5,-0.65668935,1.1013302,-1.1179276,0.86392355,-0.12967305
1.20635,1.2815437,1.4366937,-0.6443015,0.5,-0.26030904,0.71634007,1.5391972,0.7691358,-1.5365307
0.83851904,-0.34827298,0.78529507,-2.1877065,0.5,-1.5100412,2.324699,-0.92822,-0.18772702,-0.2847894
-1.23295,-0.613191,0.12887056,1.6006514,1.0,-0.22053823,-0.52894676,1.2434282,0.8406067,-0.997265
0.5287667,0.5568759,1.299378,-0.784611,0.5,-0.19370538,0.95730484,0.3553382,-0.82529193,-0.46385443
0.39325002,1.0387433,-1.2716879,1.3200322,0.5,0.540288,-0.106090635,-1.8092678,-0.49291828,-1.0981864
0.6739631,0.8822094,1.0230483,0.6184845,0.0,0.2232809,1.2334061,0.6353292,-2.0102167,-0.4489084
1.2741083,1.0042752,-1.2919677,0.8991036,1.0,-1.1983922,-0.007688996,-0.1176673,-1.3239511,-0.40611035
-0.6715238,-0.24024391,1.0359185,-0.5039919,0.0,1.0841982,-0.3878758,-0.45546705,1.8076308,0.096754916
0.7126821,1.07306,-0.7670317,-0.5039919,0.0,0.21030304,1.3060722,0.24495709,1.6414286,-1.6147499
1.1773107,-1.323779,1.3241438,0.8991036,1.0,0.19839352,-0.49156195,0.47463349,0.06578865,-1.4455181
0.24805358,0.13392499,1.556976,2.8634372,0.5,-0.0091823535,-1.4127258,0.70759183,1.6629314,0.36191428
0.46100834,-1.7169976,-1.2085912,-1.2055396,0.0,-0.5177575,-0.5168469,1.1782528,-0.16007449,-0.79743814
1.5451417,-0.6215993,-0.117035806,0.758794,1.0,0.21780235,0.6190329,0.40813592,-0.2434103,1.0745298
-1.1167928,-0.47772646,1.6854577,-0.92492056,0.5,0.47558844,1.3920387,-1.3756341,0.05651065,0.22526972
-1.029675,-0.37564746,-0.044938292,-0.5039919,1.0,-1.7468957,0.11112937,-0.47364545,-0.1249216,0.6067622
-0.75864166,0.6526423,1.2770461,0.47817495,0.0,-0.53876084,1.318197,2.9430482,-0.21519633,1.4106923
0.10285715,-0.401809,0.32133928,-0.784611,0.5,-0.25494698,-1.3581749,0.72449106,1.1433982,-0.3097108
0.68364286,-0.19520068,-0.42079133,-0.6443015,0.5,0.2561706,-0.44326347,2.3692873,0.15013565,-0.57448673
0.43196905,-0.9206495,-0.73219985,-0.36368236,1.0,1.193311,-0.2885751,1.3954341,0.71248174,0.8717026
1.0901929,-0.45439708,-1.0193142,-0.36368236,0.5,-0.7717408,-0.11455943,0.24180207,1.0313805,0.50951356
1.20635,-0.9559497,0.92320013,-1.9070873,0.0,-0.49796185,0.08409439,0.30140707,0.3881858,-0.1873303
-0.80704045,-1.4853026,-0.38180506,-1.3458492,0.0,-0.5125341,0.69091094,-0.03658004,-0.97027135,1.3914579
1.5161024,0.33649284,0.05197623,-0.5039919,0.0,-0.8015276,-0.44480684,-1.7378047,-1.3528659,-0.21224432
1.0127548,0.559004,-0.013924687,1.3200322,1.0,-0.3471865,0.13902868,0.018047253,0.14878063,0.032773636
1.4870632,0.39160767,0.2815118,0.8991036,0.5,0.7708022,-0.04512289,1.2106745,-0.1712563,0.021222651
1.6032202,-0.1443507,1.2841043,0.6184845,0.5,-1.0538355,-0.9258899,-0.59964,0.08739143,-0.9345939
1.2257096,-0.43194818,1.6845951,0.057246294,0.5,0.4278144,-0.11366669,0.411953,-0.01605404,0.07758539
0.6546036,1.229383,-0.308623,0.057246294,0.0,-1.7019023,-0.14365953,0.85159105,2.5835736,1.3967602
-0.14881666,0.046632778,1.1517521,-0.5039919,0.5,-0.561338,-0.16508056,-0.9096804,-1.3302263,0.4449683
1.4870632,-0.090451814,0.93269265,1.3200322,0.0,-0.3294893,0.031759456,-0.45130286,-1.9899462,0.031063426
-1.4652643,-1.648684,0.26847047,2.3021991,0.5,1.6748596,0.07567354,-1.0179114,0.33237684,-0.16176727
0.6352441,-0.56435347,1.598725,0.47817495,0.0,-0.2748023,-0.43229517,-0.8221656,-0.37642255,0.33086702
-0.7296024,-0.43054008,-1.0288726,-0.5039919,0.5,-2.2012434,1.2727147,-1.2876053,0.31606787,0.74976665
-1.2619892,-0.36654252,-1.3460678,-1.2055396,1.0,-1.9988889,-1.1694807,-0.90044844,0.58388305,0.6092388
-0.9715964,0.25652242,1.2437111,0.758794,1.0,0.034029588,-0.7209701,1.4194556,1.2841047,-0.33186486
-0.4682488,0.09652193,-0.19884966,-1.0652301,0.0,0.61377084,2.7799637,-0.91547704,-1.5072259,0.3247816
1.003075,0.35180408,1.2193917,0.758794,0.0,0.37545586,-1.0379914,0.12645923,-0.5567179,0.47993973
-0.41985,0.8911359,1.3797843,1.1797227,0.5,0.1675701,-1.3537546,-0.5028688,0.42876127,-1.007195
0.025419055,1.0564021,-1.5088437,-1.0652301,0.5,1.1622596,0.73447675,1.1788659,0.7704636,0.16823055
1.4386643,0.7304813,1.3463107,0.19755584,1.0,-0.5395912,-2.0771198,1.3111624,2.1934495,-2.161304
0.8869179,1.5461215,-0.16696249,0.758794,0.5,0.8949106,-0.23527391,0.86407,0.955704,0.48253372
1.5354619,-1.6741408,0.049044684,0.33786538,0.0,-1.6320149,2.145825,0.30613455,-0.056788597,0.66034305
-1.0877535,-1.0641459,0.45300558,0.6184845,0.0,-0.9049478,-1.544936,-0.23105954,-0.89043576,0.74754614
-1.4265453,-1.7107989,1.4955629,1.1797227,0.0,-1.8070414,-1.9819645,-1.1918747,-0.56428987,-0.39504686
0.7804405,0.4877539,-1.659569,0.6184845,0.0,-0.2748453,-1.4991812,1.9435289,-0.5927028,0.30904683
-1.2426298,1.3485916,-0.0677653,1.4603418,0.0,-0.046261217,0.8983596,-0.759673,0.6552336,1.4239539
0.22869405,-0.9002477,0.6655911,-1.3458492,1.0,0.11410149,1.1247767,0.66364634,0.25699744,1.4137696
-0.53600717,1.448241,0.7872555,1.4603418,1.0,0.061883353,-0.5125888,1.0595655,-1.3236495,-0.0291727
0.5190869,-1.5297214,0.6823198,0.47817495,0.0,-0.92755336,0.6832124,-0.5552805,-0.43590146,0.13931963
-1.3394274,1.4736704,-1.2585328,-0.5039919,0.5,-0.19024085,1.3902553,1.0380125,0.87754756,1.1109111
0.56748575,-0.52870846,-0.6848623,-0.2233728,0.0,-1.4974467,1.7873464,0.7642132,0.35166237,-1.500802
-0.68120354,-1.38833,-0.4785699,-0.36368236,1.0,1.3632289,-0.24633528,1.7279638,0.56864464,-0.32307574
0.6546036,-0.06746731,1.0714825,0.057246294,0.0,-0.30362606,-2.3014717,-0.46934646,0.3829217,1.3355705
-0.29401308,-0.8545724,-0.7566256,1.4603418,1.0,-0.48888612,-0.8208789,-1.285864,1.6264307,0.97520053
0.015739294,-0.7580415,-0.993295,0.057246294,1.0,1.5889404,-0.42680418,-0.50548977,0.23604307,0.36926377
1.4967428,-0.68102294,1.6035967,-1.7667779,0.0,-1.2422465,-0.2589388,0.20885354,-0.3860228,-1.5058324
-0.8360798,1.022183,-1.6952245,0.33786538,0.0,-1.1255871,-0.1878594,0.058212727,-0.91575503,-0.049910232
-1.6782191,0.11562013,1.7439983,-0.2233728,0.5,-1.0962204,1.1188946,-0.3934379,0.24960946,-0.5899154
1.7290572,-0.66721916,0.62768245,-0.92492056,1.0,-0.067871384,1.2744284,-1.9091974,-2.440704,0.3310389
0.025419055,0.36014837,1.1550572,0.47817495,0.5,0.43163162,-0.17167366,0.470483,-0.18428901,-0.8093467
0.96435595,0.7237047,-0.70147216,-0.08306325,0.0,0.73967546,1.0984849,1.9723445,-0.20583986,-1.0257233
0.13189644,-0.8001252,-1.6762645,0.8991036,1.0,2.5719953,0.35766137,0.46425125,-1.3644708,-2.0648654
1.6516191,-0.31594712,0.8399852,-0.5039919,0.5,-2.2494326,0.06450597,0.6091355,-0.9282658,1.2218047
0.13189644,-1.3180172,1.1747937,1.7409608,0.5,0.60873556,0.90654415,0.57244533,0.8096575,-0.3997705
-0.25529405,-1.1144058,0.84905,-2.047397,0.5,-0.5571306,0.07225205,0.39704666,0.23071174,0.15714578
-0.8554393,0.60334206,-1.2292681,-0.2233728,0.0,-0.5864152,2.0578113,0.93166596,0.101788335,-0.0022381165
-0.20689523,-1.1134129,0.8940915,1.1797227,0.0,-0.61977214,-1.4384111,0.39537367,0.30634752,-1.067434
-1.1651917,0.0675274,0.94797677,-1.0652301,0.0,-0.90876967,-0.5151709,-0.31267717,0.092627585,-1.2590649
-0.57472616,0.699296,0.5641087,-1.7667779,1.0,1.6845249,-0.12651889,-0.7959889,1.2428626,-1.0053152
-1.2619892,-1.3695844,0.9382156,1.8812704,0.0,0.8422973,0.43945268,-0.24897365,0.12342918,-0.72316843
0.92563695,0.21233866,1.2157491,-1.3458492,1.0,0.023195978,1.2679604,0.3141295,-1.4582131,0.36660624
-1.7072583,-0.8553069,0.40783682,-0.36368236,0.5,1.3510158,-0.024398567,-0.31608295,1.6301299,-0.79571766
-0.86511904,1.5715567,-1.4179138,0.33786538,0.5,-1.512529,-1.4222296,0.31433868,0.37034026,1.7464906
-0.11009761,-0.07545916,-0.03026142,-1.3458492,0.0,-1.3307052,0.8425139,0.43915012,-0.5892537,1.027151
1.3128273,1.0323756,-1.4560125,-2.047397,0.5,-2.1779678,0.75495875,0.8331794,-1.2534018,0.80835956
-1.5427024,0.15363719,-0.3087662,-2.4683256,0.0,-0.69941455,-1.9418586,1.282795,0.39591423,-0.1196589
1.3999453,-1.5876298,-0.31028432,1.0394131,1.0,0.16169852,-0.0038041337,0.078007415,-0.117172,1.5142807
-1.7459774,0.43854305,-1.4964902,-0.08306325,0.5,0.10285858,-1.5901418,-1.3077766,1.5741467,-0.21800563
-0.4682488,1.5319651,-0.51298094,0.057246294,0.0,0.14934191,-0.6646511,-0.3451041,-0.34590727,-0.031261414
0.4997274,0.3301822,-1.340038,1.3200322,0.5,-1.4110569,-0.9028089,0.044062566,-0.83738077,0.16997454
-1.6395,1.0777142,1.0846906,0.8991036,0.5,0.80315477,0.8092647,-1.8357687,0.89579624,0.70182306
1.5935405,1.301096,1.5696551,-0.784611,0.0,0.23962753,0.11683018,1.3886645,0.9252819,0.63690805
-1.3103881,-0.9531663,-1.4745581,-1.4861587,0.5,0.7330543,-1.285591,0.14237791,0.16865137,-0.47512528
-1.4265453,-1.0082577,1.595484,-0.36368236,0.5,-1.8927622,0.880066,0.38135284,0.67635703,-0.53299373
-1.0006357,0.36237198,0.09127734,-0.2233728,0.5,0.31149086,-1.4338058,1.3655264,-0.03768712,0.63990295
0.35453096,-0.32460728,-0.68427086,1.0394131,0.5,-1.1877652,0.3301138,-0.6301428,0.2338651,0.7152366
1.1579512,1.1487389,-1.4587502,1.1797227,1.0,-0.39732325,-0.8140107,0.5740419,1.1649909,-0.39335114
-1.0490345,1.3554375,0.014935379,-0.5039919,0.5,0.5343649,-0.3656771,-0.10986412,0.62531835,-1.5871881
0.97403574,-0.52252865,1.0369787,-0.784611,0.5,0.09109361,0.50427073,-0.18408687,-0.16927443,-0.2073161
0.6546036,-0.92296374,0.73293334,-0.92492056,0.0,-0.85153997,0.5214494,-0.77219236,1.3523625,0.6235258
-1.3007083,0.94487816,-1.5513805,-0.6443015,1.0,0.006273156,1.336969,1.6656032,-2.3648553,1.8054168
-0.58440596,-0.79262835,-1.4725225,-0.36368236,0.0,-1.5315353,-0.0822537,-0.37550005,2.0520732,-1.197958
0.3158119,1.0894831,-0.3250058,1.6006514,0.0,1.1502674,0.30645087,0.69946426,-1.7059591,-0.42657125
0.55780596,-0.28094015,-0.69913834,-0.5039919,0.0,-0.20528401,-0.43773732,-1.8750074,-0.62709284,-0.38940355
-1.2135905,0.55672646,-0.91790235,2.3021991,1.0,1.11855,0.18198988,1.1799885,-0.040917534,1.3558054
1.6322595,-1.4085509,-0.74881965,-0.5039919,0.0,-0.5265317,0.43948606,1.0522112,-0.14648066,-0.034941502
-0.7199226,0.40661824,1.0681633,-0.5039919,0.0,-0.52357596,-0.098309845,0.09743411,1.0064111,-0.9073266
1.3321869,-0.18463911,1.5054582,0.8991036,0.0,-0.7641868,-1.8037505,-0.22694246,-1.0578367,0.55869526
-1.2910286,0.278635,-0.31725276,0.47817495,0.5,0.8761739,0.3314709,0.4,0.2607668,-0.40463853
-1.1651917,-1.1595343,1.4250659,-0.92492056,0.0,-0.7094312,0.36456147,2.2887907,-0.5782121,-1.2243873
1.5064226,0.7949032,-0.6080065,0.19755584,1.0,0.64459544,-0.68017346,-1.7632366,0.29514098,-0.89277333
-1.5039834,1.2275395,-0.069178894,2.4425087,1.0,-0.3824524,-1.284387,0.78202736,-0.06477226,1.7340419
1.0708333,-0.9921272,-0.94000375,1.3200322,0.5,-1.9759634,1.4758792,-0.9116173,0.09293565,0.38420922
0.73204166,-1.4079351,0.5012873,1.3200322,1.0,-0.57031405,0.4914455,-0.019918397,-0.54992485,0.10776006
-1.6782191,-1.6555674,1.6784807,0.057246294,1.0,-1.1791083,-0.22908103,-0.24788012,-0.51006395,-0.24989374
-0.661844,0.46884644,0.3726745,-0.92492056,0.5,0.033902723,-1.1370329,-0.42831826,0.2872725,0.29214883
1.6806583,0.34901753,-0.48170477,-0.6443015,0.0,-1.1904078,-0.82181484,-0.010465129,0.9437155,0.28023595
0.69332266,0.14151213,0.5268179,-0.2233728,0.5,0.9259751,1.3025904,-1.1341711,-0.59827936,0.29216883
-0.013299993,-0.9398793,-1.2985758,-1.0652301,0.0,-0.09107586,0.13766193,1.0291804,-0.86876756,0.11484509
0.24805358,-0.39374232,1.3643746,-1.0652301,0.0,-0.17759599,-0.55058706,-1.7941436,0.6134602,0.8687983
1.1773107,0.30566674,0.023489231,0.057246294,1.0,0.65589213,0.5096892,0.5397645,-0.03250389,0.023104345
-0.5263274,-0.030034883,-0.16337815,0.758794,0.5,0.96390694,-0.81439817,-0.32653585,0.83049816,-0.97793883
-1.2135905,1.6569638,0.31136987,-1.0652301,1.0,-0.020098751,1.500843,-1.1709249,-0.90579724,-0.6124229
0.3158119,-1.268015,0.44671577,-1.6264683,1.0,-0.7712003,1.3528005,0.20238337,-1.779439,-1.9790187
-1.6201404,0.6515337,-1.4764384,-0.2233728,0.0,-1.7739697,-0.46657407,-1.556951,-0.5330041,2.026817
-1.4846238,-0.3476599,0.6478385,2.3021991,1.0,-0.68604976,-0.6286703,0.039713822,-0.7663526,0.8627546
-1.0006357,-0.26561219,-0.88470024,-2.328016,0.5,-0.61721224,-2.6181333,-1.422877,-0.0787884,-0.8300705
0.33517143,0.7286765,0.75681126,-0.2233728,1.0,0.10705745,-1.4815807,0.4612721,-0.63684523,-0.28184485
-0.2649738,0.6422284,1.1344192,-1.2055396,1.0,-0.3451469,-1.3394698,-0.92435735,0.7410169,-0.63687646
-1.6201404,1.6688874,1.0698179,-0.36368236,0.0,0.68793297,0.13519034,-0.450994,-0.28815025,1.5425472
0.054458342,-1.2956569,0.19534305,-0.36368236,0.5,-0.6129833,-0.3262337,0.2939494,0.1504745,-1.4198772
1.2644286,-1.379092,0.082907714,-0.92492056,1.0,-0.05704117,-1.3453355,-0.7725421,0.15763456,0.11447606
-1.6878988,0.75183684,-1.2291788,1.4603418,0.0,1.1839875,-0.28116405,-0.057964,0.1949551,-0.10852784
-1.7266178,0.25038812,0.97031486,1.0394131,1.0,0.34182522,0.5053371,-1.5138305,-0.024129111,0.8268386
-0.68120354,-0.79484564,-0.7821879,-0.5039919,0.5,-0.060037542,0.52783936,0.6308756,0.5106007,-0.104009226
0.5481262,-1.4639207,0.0012723313,0.47817495,1.0,-0.60194445,-1.8996702,1.7649138,-0.79565513,-1.7582089
1.7580965,-1.4424857,-0.7374492,-1.2055396,1.0,-0.6332314,-0.12826347,2.792209,1.3994179,-0.25111783
0.55780596,1.3353996,-1.2606429,1.0394131,0.0,-0.85061324,-1.3833408,0.09116815,-0.23653738,-0.97216225
0.8965976,-1.0775819,0.4633174,-1.2055396,1.0,-0.54100686,0.9017287,0.78820413,-1.3115492,0.07957955
1.0901929,-0.62577116,-1.5371013,-0.784611,0.0,0.75566584,0.7841464,-1.7806257,0.18807335,1.434177
0.4416488,-0.9580566,0.8774591,0.47817495,0.5,-0.22188827,-0.89802724,1.5027343,-0.8511805,-1.7394253
-1.6104608,-0.5171177,-0.62160015,0.6184845,1.0,-1.349773,-0.7660452,0.7762285,0.6653345,-0.80022275
